#id_sr	time_taken	num_proccess
482	3e-06	3
483	3e-06	5
484	3e-06	3
485	3e-06	1
486	3e-06	2
487	3e-06	3
488	3e-06	4
489	1e-05	1
490	1e-05	5
491	1e-05	2
492	1e-05	5
493	3e-06	1
494	3e-06	3
495	2e-06	1
496	2e-06	3
497	2e-06	1
498	2e-06	1
499	2e-06	2
500	2e-06	1
501	2e-06	4
502	2e-06	5
503	3e-06	1
504	1.3e-05	1
505	1.3e-05	3
506	1.3e-05	2
507	1.3e-05	3
508	1.9e-05	1
509	3e-06	1
510	7e-06	1
511	3e-06	1
512	5e-06	1
513	5e-06	2
514	3e-06	1
515	5e-06	1
516	5e-06	4
517	1.2e-05	1
518	9e-06	1
519	9e-06	3
520	9e-06	2
521	9e-06	3
522	3e-06	1
523	3e-06	1
524	3e-06	1
525	1.1e-05	1
526	1.1e-05	3
527	1.1e-05	2
528	3e-06	1
529	3e-06	1
530	3e-06	5
531	1.2e-05	1
532	1.2e-05	3
533	1.2e-05	2
534	3e-06	1
535	3e-06	1
536	3e-06	2
537	2e-06	1
538	3e-06	1
539	3e-06	3
540	3e-06	2
541	3e-06	6
542	3e-06	1
543	3e-06	3
544	3e-06	1
545	3e-06	4
546	3e-06	5
547	3e-06	1
548	3e-06	3
549	3e-06	7
550	3e-06	3
551	3e-06	6
552	1e-05	1
553	1e-05	2
554	1e-05	3
555	3e-06	1
556	3e-06	1
557	3e-06	1
558	3e-06	2
559	3e-06	4
560	2e-06	1
561	2e-06	3
562	3e-06	1
563	3e-06	1
564	3e-06	1
565	3e-06	2
566	3e-06	1
567	3e-06	1
568	3e-06	1
569	3e-06	2
570	3e-06	4
571	5e-06	1
572	5e-06	3
573	3e-06	1
574	1e-05	1
575	3e-06	1
576	3e-06	2
577	3e-06	1
578	3e-06	1
579	3e-06	2
580	3e-06	6
581	3e-06	1
582	3e-06	2
583	9e-06	1
584	1e-05	1
585	3e-06	1
586	3e-06	5
587	3e-06	1
588	3e-06	1
589	3e-06	1
590	3e-06	3
591	3e-06	4
592	3e-06	7
593	3e-06	3
594	3e-06	6
595	3e-06	4
596	3e-06	4
597	3e-06	1
598	3e-06	3
599	3e-06	1
600	8e-06	1
601	8e-06	2
602	8e-06	3
603	1.2e-05	1
604	3e-06	1
605	7e-06	1
606	3e-06	1
607	3e-06	1
608	6e-06	1
609	6e-06	2
610	3e-06	1
611	6e-06	1
612	2e-06	1
613	2e-06	7
614	8e-06	1
615	2e-06	1
616	2e-06	2
617	2e-06	2
618	3e-06	1
619	3e-06	1
620	3e-06	2
621	3e-06	1
622	3e-06	2
623	3e-06	3
624	3e-06	1
625	3e-06	2
626	3e-06	3
627	3e-06	2
628	3e-06	2
629	3e-06	3
