#id_sr	time_taken	num_proccess
1	0.0	0
2	2e-05	1
3	2e-05	1
4	1.4e-05	1
5	1.4e-05	1
6	7e-06	1
7	7e-06	1
8	7e-06	2
9	7e-06	2
10	7e-06	4
11	7e-06	4
12	7e-06	8
13	7e-06	8
14	7e-06	2
15	7e-06	2
16	7e-06	5
17	7e-06	5
18	7e-06	17
19	7e-06	17
20	7e-06	26
21	7e-06	26
22	7e-06	37
23	7e-06	37
24	7e-06	47
25	7e-06	47
26	7e-06	60
27	7e-06	60
28	7e-06	50
29	7e-06	50
30	7e-06	46
31	7e-06	46
32	7e-06	37
33	7e-06	37
34	7e-06	20
35	7e-06	20
36	7e-06	10
37	7e-06	10
38	7e-06	5
39	7e-06	5
40	7e-06	4
41	7e-06	4
42	7e-06	2
43	7e-06	2
44	7e-06	4
45	1.7e-05	1
46	1.7e-05	1
47	4e-06	1
48	4e-06	1
49	4e-06	1
50	4e-06	1
51	4e-06	2
52	4e-06	2
53	4e-06	1
54	4e-06	1
55	4e-06	2
56	4e-06	2
57	4e-06	4
58	4e-06	3
59	4e-06	5
60	4e-06	10
61	4e-06	5
62	4e-06	31
63	4e-06	12
64	4e-06	43
65	4e-06	22
66	4e-06	71
67	4e-06	24
68	4e-06	90
69	4e-06	22
70	4e-06	113
71	4e-06	20
72	4e-06	103
73	4e-06	14
74	4e-06	90
75	4e-06	3
76	4e-06	77
77	4e-06	4
78	4e-06	38
79	4e-06	8
80	4e-06	25
81	4e-06	10
82	4e-06	6
83	4e-06	4
84	1.6e-05	1
85	3.3e-05	1
86	1e-05	1
87	1e-05	1
88	4e-06	1
89	4e-06	1
90	4e-06	1
91	4e-06	1
92	4e-06	2
93	1.5e-05	1
94	1.5e-05	3
95	1.5e-05	2
96	1.5e-05	8
97	1.5e-05	10
98	1.5e-05	5
99	1.5e-05	2
100	1.5e-05	3
101	1.5e-05	45
102	1.5e-05	5
103	1.5e-05	4
104	1.5e-05	5
105	1.5e-05	5
106	1.5e-05	8
107	1.5e-05	4
108	1.5e-05	21
109	1.5e-05	7
110	1.5e-05	22
111	1.5e-05	12
112	1.5e-05	35
113	1.5e-05	13
114	1.5e-05	35
115	1.5e-05	9
116	1.5e-05	34
117	1.5e-05	4
118	1.5e-05	32
119	1.3e-05	1
120	1.3e-05	19
121	1.3e-05	1
122	1.3e-05	13
123	1.3e-05	6
124	1.3e-05	9
125	1.3e-05	4
126	1.3e-05	7
127	1.3e-05	7
128	1.3e-05	5
129	1.3e-05	5
130	1.3e-05	3
131	1.3e-05	3
132	1.3e-05	2
133	1.3e-05	2
134	1.3e-05	15
135	1.3e-05	15
136	4e-06	1
137	4e-06	1
138	4e-06	1
139	4e-06	1
140	4e-06	1
141	4e-06	1
142	4e-06	4
143	4e-06	4
144	4e-06	1
145	4e-06	1
146	4e-06	1
147	4e-06	1
148	4e-06	1
149	4e-06	1
150	4e-06	2
151	4e-06	2
152	4e-06	2
153	1.8e-05	1
154	1.8e-05	1
155	1.1e-05	1
156	1.1e-05	1
157	3e-06	1
158	3e-06	1
159	4e-06	1
160	4e-06	1
161	4e-06	2
162	4e-06	2
163	4e-06	2
164	9e-06	1
165	4e-06	1
166	9e-06	1
167	9e-06	2
168	9e-06	2
169	9e-06	3
170	9e-06	2
171	9e-06	4
172	9e-06	2
173	9e-06	2
174	9e-06	3
175	9e-06	7
176	4e-06	1
177	4e-06	7
178	4e-06	3
179	4e-06	3
180	4e-06	7
181	4e-06	5
182	4e-06	6
183	4e-06	6
184	4e-06	3
185	4e-06	4
186	4e-06	3
187	4e-06	8
188	4e-06	1
189	4e-06	5
190	4e-06	1
191	4e-06	3
192	4e-06	1
193	4e-06	18
194	4e-06	2
195	4e-06	5
196	4e-06	1
197	4e-06	2
198	4e-06	3
199	9e-06	1
200	4e-06	1
201	9e-06	1
202	4e-06	1
203	9e-06	1
204	4e-06	1
205	4e-06	4
206	4e-06	2
207	4e-06	2
208	4e-06	1
209	4e-06	2
210	4e-06	2
211	4e-06	2
212	1.1e-05	1
213	1.1e-05	2
214	9e-06	1
215	1e-05	1
216	9e-06	1
217	9e-06	1
218	9e-06	1
219	9e-06	1
220	1.4e-05	1
221	1.4e-05	1
222	1.1e-05	1
223	1.1e-05	1
224	4e-06	1
225	4e-06	1
226	4e-06	1
227	4e-06	1
228	4e-06	3
229	4e-06	3
230	4e-06	4
231	1.1e-05	1
232	1.1e-05	2
233	1.2e-05	1
234	1.1e-05	1
235	1.1e-05	5
236	3e-06	1
237	3e-06	7
238	3e-06	1
239	3e-06	4
240	3e-06	2
241	1.1e-05	1
242	3e-06	1
243	3e-06	7
244	3e-06	4
245	3e-06	6
246	3e-06	6
247	3e-06	2
248	3e-06	8
249	3e-06	3
250	3e-06	13
251	3e-06	4
252	3e-06	11
253	3e-06	5
254	3e-06	21
255	3e-06	12
256	3e-06	19
257	3e-06	5
258	3e-06	29
259	3e-06	10
260	3e-06	26
261	3e-06	7
262	3e-06	29
263	3e-06	10
264	3e-06	30
265	3e-06	2
266	3e-06	22
267	3e-06	5
268	3e-06	9
269	3e-06	4
270	3e-06	14
271	3e-06	2
272	3e-06	11
273	3e-06	7
274	3e-06	11
275	3e-06	2
276	3e-06	7
277	1.1e-05	1
278	1.1e-05	4
279	1.1e-05	2
280	1.1e-05	3
281	1.1e-05	2
282	1.1e-05	4
283	1.1e-05	3
284	1.1e-05	3
285	1.1e-05	3
286	1.1e-05	5
287	1.4e-05	1
288	1.4e-05	2
289	1.4e-05	2
290	1.4e-05	2
291	1.4e-05	2
292	3e-06	1
293	3e-06	1
294	3e-06	2
295	3e-06	2
296	3e-06	5
297	3e-06	5
298	3e-06	4
299	3e-06	4
300	3e-06	2
301	3e-06	2
302	3e-06	6
303	3e-06	6
304	3e-06	4
305	3e-06	4
306	3e-06	5
307	3e-06	5
308	3e-06	8
309	3e-06	8
310	3e-06	3
311	3e-06	3
312	3e-06	4
313	3e-06	4
314	3e-06	4
315	3e-06	4
316	3e-06	5
317	3e-06	5
318	3e-06	2
319	3e-06	2
320	3e-06	2
321	3e-06	2
322	4e-06	1
323	4e-06	1
324	4e-06	2
325	4e-06	2
326	4e-06	3
327	4e-06	3
328	4e-06	1
329	4e-06	1
330	4e-06	1
331	4e-06	1
332	7e-06	1
333	7e-06	1
334	4e-06	1
335	4e-06	1
336	4e-06	2
337	4e-06	2
338	4e-06	1
339	4e-06	1
340	4e-06	2
341	4e-06	2
342	4e-06	4
343	4e-06	4
344	4e-06	5
345	4e-06	5
346	4e-06	2
347	4e-06	2
348	4e-06	6
349	4e-06	6
350	4e-06	2
351	4e-06	2
352	4e-06	3
353	4e-06	3
354	4e-06	2
355	4e-06	2
356	4e-06	5
357	4e-06	5
358	4e-06	2
359	4e-06	2
360	4e-06	4
361	4e-06	4
362	4e-06	1
363	4e-06	1
364	4e-06	2
365	4e-06	2
366	4e-06	2
367	4e-06	2
368	4e-06	1
369	4e-06	1
370	9e-06	1
371	1.6e-05	1
372	1.6e-05	1
373	3e-06	1
374	6e-06	1
375	3e-06	1
376	7e-06	1
377	1.4e-05	1
378	1.4e-05	2
379	6e-06	1
380	3e-06	1
381	1.6e-05	1
382	1e-05	1
383	4e-06	1
384	2e-05	1
385	3e-06	1
386	3e-06	2
387	3e-06	2
388	1.1e-05	1
389	1.1e-05	2
390	1.1e-05	2
391	3e-06	1
392	3e-06	3
393	1.1e-05	1
394	1.1e-05	2
395	3e-06	1
396	4e-06	1
397	3e-06	1
398	3e-06	4
399	3e-06	1
400	3e-06	2
401	3e-06	1
402	3e-06	8
403	3e-06	2
404	3e-06	3
405	1.2e-05	1
406	3e-06	1
407	3e-06	3
408	3e-06	2
409	3e-06	1
410	3e-06	1
411	3e-06	4
412	3e-06	2
413	1.1e-05	1
414	3e-06	1
415	3e-06	1
416	3e-06	2
417	3e-06	1
418	3e-06	3
419	3e-06	2
420	4e-06	1
421	4e-06	4
422	4e-06	3
423	4e-06	3
424	4e-06	3
425	4e-06	3
426	4e-06	2
427	4e-06	1
428	4e-06	4
429	6e-06	1
430	6e-06	4
431	6e-06	1
432	6e-06	4
433	6e-06	2
434	6e-06	2
435	6e-06	2
436	1.1e-05	1
437	1.1e-05	2
438	1.1e-05	2
439	8e-06	1
440	3e-06	1
441	3e-06	2
442	4e-06	1
443	3e-06	1
444	3e-06	1
445	3e-06	1
446	3e-06	1
447	5e-06	1
448	9e-06	1
449	5e-06	1
450	5e-06	1
451	5e-06	2
452	6e-06	1
453	6e-06	3
454	6e-06	2
455	9e-06	1
456	6e-06	1
457	3e-06	1
458	3e-06	3
459	3e-06	1
460	6e-06	1
461	6e-06	1
462	9e-06	1
463	6e-06	1
464	5e-06	1
465	1.4e-05	1
466	5e-06	1
467	9e-06	1
468	8e-06	1
469	6e-06	1
470	1e-05	1
471	1e-05	1
472	8e-06	1
473	8e-06	2
474	1.3e-05	1
475	1.3e-05	2
476	6e-06	1
477	5e-06	1
478	5e-06	1
479	5e-06	1
480	1.5e-05	1
481	1.5e-05	1
482	9e-06	1
483	9e-06	1
484	3e-06	1
485	3e-06	1
486	1.5e-05	1
487	1.5e-05	1
488	6e-06	1
489	6e-06	1
490	1.7e-05	1
491	1.7e-05	1
492	6e-06	1
493	6e-06	1
494	6e-06	1
495	6e-06	1
496	8e-06	1
497	1.2e-05	1
498	6e-06	1
499	2e-06	1
500	5e-06	1
501	8e-06	1
502	3e-06	1
503	9e-06	1
504	5e-06	1
505	1.1e-05	1
506	8e-06	1
507	8e-06	2
508	6e-06	1
509	6e-06	2
510	3e-06	1
511	3e-06	1
512	3e-06	1
513	1.1e-05	1
514	1.1e-05	2
515	1.1e-05	3
516	1.1e-05	2
517	4e-06	1
518	4e-06	2
519	4e-06	1
520	4e-06	2
521	3e-06	1
522	3e-06	1
523	3e-06	1
524	3e-06	1
525	3e-06	1
526	3e-06	2
527	3e-06	6
528	3e-06	2
529	3e-06	3
530	4e-06	1
