#id_sr	time_taken	num_proccess
1	0.0	0
2	2.3e-05	1
3	1.8e-05	1
4	2e-06	1
5	2e-06	2
6	2e-06	4
7	2e-06	8
8	3e-06	1
9	3e-06	6
10	3e-06	8
11	3e-06	10
12	3e-06	34
13	3e-06	49
14	3e-06	52
15	3e-06	71
16	3e-06	79
17	3e-06	87
18	3e-06	113
19	3e-06	96
20	3e-06	84
21	3e-06	62
22	3e-06	42
23	3e-06	29
24	3e-06	14
25	3e-06	9
26	3e-06	10
27	3e-06	4
28	3e-06	2
29	4e-06	1
30	4e-06	2
31	1.4e-05	1
32	3e-06	1
33	3e-06	1
34	3e-06	2
35	3e-06	4
36	3e-06	8
37	3e-06	3
38	3e-06	9
39	3e-06	6
40	3e-06	23
41	3e-06	36
42	3e-06	48
43	3e-06	57
44	3e-06	58
45	3e-06	45
46	3e-06	41
47	3e-06	33
48	3e-06	22
49	3e-06	9
50	3e-06	3
51	3e-06	3
52	3e-06	6
53	3e-06	2
54	4e-06	1
55	4e-06	17
56	4e-06	18
57	4e-06	6
58	4e-06	3
59	4e-06	2
60	1.2e-05	1
61	3e-06	1
62	3e-06	1
63	3e-06	2
64	3e-06	4
65	3e-06	1
66	3e-06	4
67	3e-06	10
68	3e-06	2
69	3e-06	5
70	3e-06	4
71	3e-06	13
72	3e-06	21
73	3e-06	42
74	3e-06	38
75	3e-06	33
76	3e-06	35
77	3e-06	52
78	3e-06	42
79	3e-06	35
80	3e-06	20
81	3e-06	19
82	3e-06	9
83	3e-06	6
84	3e-06	4
85	3e-06	3
86	1.1e-05	1
87	9e-06	1
88	9e-06	1
89	9e-06	8
90	9e-06	6
91	9e-06	4
92	9e-06	2
93	9e-06	2
94	3e-06	1
95	3e-06	1
96	3e-06	2
97	3e-06	1
98	3e-06	1
99	3e-06	7
100	3e-06	3
101	3e-06	1
102	3e-06	2
103	3e-06	2
104	3e-06	2
105	1.5e-05	1
106	1e-05	1
107	3e-06	1
108	3e-06	2
109	3e-06	2
110	3e-06	1
111	3e-06	2
112	3e-06	2
113	5e-06	1
114	5e-06	2
115	5e-06	5
116	5e-06	4
117	5e-06	7
118	5e-06	12
119	5e-06	18
120	5e-06	11
121	5e-06	19
122	5e-06	16
123	5e-06	20
124	5e-06	14
125	5e-06	10
126	5e-06	13
127	5e-06	7
128	5e-06	7
129	5e-06	4
130	5e-06	3
131	5e-06	6
132	5e-06	2
133	5e-06	4
134	5e-06	2
135	4e-06	1
136	4e-06	5
137	4e-06	3
138	3e-06	1
139	5e-06	1
140	5e-06	1
141	5e-06	3
142	5e-06	1
143	5e-06	3
144	5e-06	2
145	5e-06	1
146	3e-06	1
147	3e-06	1
148	4e-06	1
149	8e-06	1
150	1.1e-05	1
151	1.1e-05	1
