#id_sr	time_taken	num_proccess
533	1.4e-05	2
534	5e-06	1
535	3e-06	1
536	3e-06	2
537	3e-06	1
538	3e-06	1
539	3e-06	3
540	3e-06	2
541	3e-06	6
542	4e-06	1
543	4e-06	3
544	4e-06	1
545	4e-06	4
546	4e-06	5
547	4e-06	1
548	4e-06	3
549	4e-06	7
550	4e-06	3
551	4e-06	6
552	1.1e-05	1
553	1.1e-05	2
554	1.1e-05	3
555	4e-06	1
556	3e-06	1
557	3e-06	1
558	3e-06	2
559	3e-06	4
560	3e-06	1
561	3e-06	3
562	3e-06	1
563	3e-06	1
564	3e-06	1
565	3e-06	2
566	4e-06	1
567	3e-06	1
568	3e-06	1
569	3e-06	2
570	3e-06	4
571	6e-06	1
572	6e-06	3
573	3e-06	1
574	1.1e-05	1
575	3e-06	1
576	3e-06	2
577	3e-06	1
578	3e-06	1
579	3e-06	2
580	3e-06	6
581	3e-06	1
582	3e-06	2
583	1.1e-05	1
584	1.1e-05	1
585	3e-06	1
586	3e-06	5
587	3e-06	1
588	3e-06	1
589	4e-06	1
590	4e-06	3
591	4e-06	4
592	4e-06	7
593	4e-06	3
594	4e-06	6
595	4e-06	4
596	4e-06	4
597	4e-06	1
598	4e-06	3
599	3e-06	1
600	9e-06	1
601	9e-06	2
602	9e-06	3
603	1.5e-05	1
604	3e-06	1
605	8e-06	1
606	3e-06	1
607	3e-06	1
608	8e-06	1
609	8e-06	2
610	3e-06	1
611	8e-06	1
612	3e-06	1
613	3e-06	7
614	9e-06	1
615	3e-06	1
616	3e-06	2
617	3e-06	2
618	3e-06	1
619	3e-06	1
620	3e-06	2
621	3e-06	1
622	3e-06	2
623	3e-06	3
624	4e-06	1
625	4e-06	2
626	4e-06	3
627	4e-06	2
628	4e-06	2
629	4e-06	3
630	4e-06	3
631	3e-06	1
632	3e-06	2
633	3e-06	3
634	3e-06	3
635	1.3e-05	1
636	3e-06	1
637	3e-06	1
638	3e-06	1
639	3e-06	2
640	3e-06	9
641	3e-06	2
642	3e-06	2
643	4e-06	1
644	4e-06	4
645	4e-06	6
646	3e-06	1
647	3e-06	4
648	3e-06	1
649	3e-06	1
650	3e-06	1
651	3e-06	1
652	3e-06	1
653	3e-06	2
654	3e-06	1
655	3e-06	1
656	3e-06	3
657	3e-06	2
658	3e-06	1
659	3e-06	2
660	3e-06	2
661	3e-06	1
662	3e-06	2
663	3e-06	2
664	3e-06	5
665	3e-06	1
666	1.3e-05	1
667	1.3e-05	2
668	3e-06	1
669	3e-06	3
670	1.2e-05	1
671	1.2e-05	4
672	3e-06	1
673	3e-06	2
674	3e-06	3
675	3e-06	2
676	3e-06	1
677	3e-06	3
678	3e-06	3
679	3e-06	1
680	3e-06	4
681	3e-06	2
682	3e-06	3
683	3e-06	2
684	3e-06	3
685	1.1e-05	1
686	1.2e-05	1
687	1.2e-05	2
688	3e-06	1
689	3e-06	1
690	3e-06	1
691	3e-06	2
692	3e-06	1
693	3e-06	4
694	3e-06	9
695	3e-06	4
696	3e-06	3
697	3e-06	3
698	3e-06	1
699	3e-06	1
700	1.1e-05	1
701	3e-06	1
702	3e-06	2
703	3e-06	2
704	3e-06	7
705	3e-06	4
706	4e-06	1
707	1.3e-05	1
708	6e-06	1
709	8e-06	1
710	8e-06	5
711	8e-06	2
712	3e-06	1
713	1.8e-05	1
714	3e-06	1
715	3e-06	5
716	1.6e-05	1
717	3e-06	1
718	3e-06	2
719	3e-06	4
720	1e-05	1
721	5e-06	1
722	1.2e-05	1
723	6e-06	1
724	1.1e-05	1
725	1.5e-05	1
726	3e-06	1
727	6e-06	1
728	1.5e-05	1
729	3e-06	1
730	6e-06	1
731	5e-06	1
732	3e-06	1
733	6e-06	1
734	3e-06	1
735	3e-06	2
736	1.1e-05	1
737	6e-06	1
738	3e-06	1
739	1.4e-05	1
740	1.4e-05	2
741	1.4e-05	2
742	2.1e-05	1
743	3e-06	1
744	3e-06	2
745	3e-06	1
746	3e-06	5
747	3e-06	3
748	3e-06	1
749	9e-06	1
750	9e-06	3
751	3e-06	1
752	3e-06	1
753	2e-05	1
754	3e-06	1
755	3e-06	2
756	8e-06	1
757	8e-06	2
758	3e-06	1
759	3e-06	1
760	3e-06	3
761	3e-06	1
762	3e-06	1
763	3e-06	1
764	3e-06	3
765	1e-05	1
766	3e-06	1
767	3e-06	1
768	3e-06	1
769	6e-06	1
770	3e-06	1
771	3e-06	1
772	3e-06	2
773	3e-06	2
774	3e-06	1
775	6e-06	1
776	3e-06	1
777	1.3e-05	1
778	1.3e-05	4
779	3e-06	1
780	3e-06	1
781	3e-06	1
782	3e-06	1
783	3e-06	2
784	3e-06	2
785	3e-06	6
786	3e-06	3
787	4e-06	1
788	3e-06	1
789	3e-06	5
790	3e-06	3
791	3e-06	4
792	3e-06	3
793	4e-06	1
794	3e-06	1
795	6e-06	1
796	6e-06	2
797	6e-06	1
798	3e-06	1
799	3e-06	5
800	3e-06	4
801	3e-06	3
802	3e-06	1
803	3e-06	4
804	3e-06	1
805	6e-06	1
806	3e-06	1
807	1.1e-05	1
808	3e-06	1
809	6e-06	1
810	6e-06	2
811	6e-06	2
812	6e-06	2
813	6e-06	1
814	6e-06	3
815	4e-06	1
816	4e-06	4
817	6e-06	1
818	6e-06	3
819	6e-06	2
820	6e-06	4
821	6e-06	2
822	3e-06	1
823	6e-06	1
824	1.4e-05	1
825	3e-06	1
826	3e-06	2
827	2.1e-05	1
828	2.1e-05	2
829	3e-06	1
830	3e-06	3
831	3e-06	2
832	1.6e-05	1
833	3e-06	1
834	3e-06	1
835	1.9e-05	1
836	1.9e-05	5
837	1.7e-05	1
838	1.7e-05	2
839	4e-06	1
840	6e-06	1
841	6e-06	3
842	4e-06	1
843	6e-06	1
844	7e-06	1
845	7e-06	2
846	7e-06	2
847	7e-06	1
848	7e-06	4
849	1.3e-05	1
850	4e-06	1
851	7e-06	1
852	7e-06	2
853	2.1e-05	1
854	2.1e-05	2
855	1.2e-05	1
856	1.2e-05	3
857	1.2e-05	2
858	1.2e-05	5
859	1.2e-05	2
860	3e-06	1
861	4e-06	1
862	4e-06	1
863	4e-06	4
864	1e-05	1
865	1e-05	4
866	4e-06	1
867	4e-06	1
868	6e-06	1
869	6e-06	4
870	3e-06	1
871	1.4e-05	1
872	1.4e-05	4
873	4e-06	1
874	9e-06	1
875	9e-06	5
876	9e-06	3
877	9e-06	2
878	4e-06	1
879	4e-06	2
880	4e-06	1
881	4e-06	4
882	4e-06	2
883	4e-06	3
884	4e-06	3
885	4e-06	3
886	4e-06	2
887	4e-06	1
888	3e-06	1
889	3e-06	3
890	3e-06	4
891	4e-06	1
892	4e-06	4
893	4e-06	1
894	3e-06	1
895	3e-06	3
896	3e-06	2
897	3e-06	7
898	3e-06	1
899	4e-06	1
900	4e-06	8
901	3e-06	1
902	3e-06	1
903	3e-06	3
904	4e-06	1
905	4e-06	3
906	4e-06	5
907	3e-06	1
908	3e-06	1
909	3e-06	7
910	3e-06	3
911	3e-06	2
912	3e-06	1
913	3e-06	1
914	3e-06	1
915	3e-06	2
916	3e-06	1
917	3e-06	2
918	3e-06	2
919	3e-06	2
920	3e-06	1
921	3e-06	2
922	1.1e-05	1
923	3e-06	1
924	3e-06	3
925	3e-06	1
926	3e-06	4
927	3e-06	1
928	3e-06	1
929	3e-06	2
930	3e-06	3
931	1.6e-05	1
932	1.6e-05	2
933	3e-06	1
934	3e-06	2
935	3e-06	3
936	3e-06	2
937	1.7e-05	1
938	3e-06	1
939	3e-06	3
940	6e-06	1
941	6e-06	3
942	6e-06	2
943	1.5e-05	1
944	1.5e-05	2
945	1.1e-05	1
946	7e-06	1
947	7e-06	2
948	3e-06	1
949	3e-06	2
950	1e-05	1
951	1e-05	5
952	4e-06	1
953	2.1e-05	1
954	3e-06	1
955	4e-06	1
956	1e-05	1
957	3e-06	1
958	3e-06	2
959	3e-06	2
960	3e-06	1
961	3e-06	1
962	9e-06	1
963	9e-06	2
964	1e-05	1
965	1e-05	2
966	1e-05	2
967	1e-05	3
968	1e-05	2
969	6e-06	1
970	3e-06	1
971	3e-06	2
972	3e-06	1
973	3e-06	1
974	1.1e-05	1
975	1.3e-05	1
976	1.3e-05	1
977	3e-06	1
978	1e-05	1
979	1e-05	1
980	6e-06	1
981	1.3e-05	1
982	3e-06	1
983	6e-06	1
984	6e-06	3
985	3e-06	1
986	6e-06	1
987	6e-06	2
988	1.5e-05	1
989	1.5e-05	3
990	3e-06	1
991	3e-06	3
992	3e-06	1
993	3e-06	7
994	3e-06	2
995	3e-06	1
996	1e-05	1
997	3e-06	1
998	3e-06	2
999	3e-06	2
1000	3e-06	2
1001	3e-06	4
1002	3e-06	2
1003	3e-06	3
1004	1e-05	1
1005	1e-05	2
1006	4e-06	1
1007	4e-06	2
1008	3e-06	1
1009	3e-06	7
1010	4e-06	1
1011	4e-06	1
1012	3e-06	1
1013	3e-06	3
1014	3e-06	4
1015	4e-06	1
1016	4e-06	2
1017	4e-06	4
1018	4e-06	3
1019	4e-06	4
1020	4e-06	4
1021	4e-06	3
1022	4e-06	2
1023	4e-06	2
1024	6e-06	1
1025	6e-06	1
1026	4e-06	1
1027	4e-06	2
1028	3e-06	1
1029	4e-06	1
1030	4e-06	1
1031	4e-06	3
1032	4e-06	1
1033	4e-06	1
1034	4e-06	3
1035	4e-06	2
1036	4e-06	3
1037	4e-06	5
1038	4e-06	3
1039	3e-06	1
1040	3e-06	2
1041	4e-06	1
1042	4e-06	1
1043	1.9e-05	1
1044	3e-06	1
1045	3e-06	2
1046	2.1e-05	1
1047	1.2e-05	1
1048	1.2e-05	4
1049	3e-06	1
1050	4e-06	1
1051	4e-06	2
1052	6e-06	1
1053	6e-06	1
1054	4e-06	1
1055	6e-06	1
1056	6e-06	2
1057	6e-06	2
1058	1e-05	1
1059	4e-06	1
1060	4e-06	4
1061	4e-06	1
1062	4e-06	1
1063	3e-06	1
1064	4e-06	1
1065	1.2e-05	1
1066	1.4e-05	1
1067	3e-06	1
1068	4e-06	1
1069	1.9e-05	1
1070	1.9e-05	2
1071	4e-06	1
1072	4e-06	1
1073	7e-06	1
1074	7e-06	3
1075	6e-06	1
1076	6e-06	1
1077	1.1e-05	1
1078	1.5e-05	1
1079	4e-06	1
1080	4e-06	3
1081	3e-06	1
1082	9e-06	1
1083	9e-06	2
1084	1.1e-05	1
1085	1.2e-05	1
1086	1.4e-05	1
1087	3e-06	1
1088	1e-05	1
1089	4e-06	1
1090	4e-06	3
1091	6e-06	1
1092	6e-06	2
1093	6e-06	1
1094	9e-06	1
1095	9e-06	2
1096	9e-06	2
1097	9e-06	2
1098	3e-06	1
1099	3e-06	2
1100	3e-06	2
1101	4e-06	1
1102	4e-06	3
1103	4e-06	3
1104	4e-06	2
1105	6e-06	1
1106	3e-06	1
1107	3e-06	1
1108	3e-06	2
1109	7e-06	1
1110	1.1e-05	1
1111	4e-06	1
1112	4e-06	3
1113	7e-06	1
1114	1e-05	1
1115	6e-06	1
1116	3e-06	1
1117	3e-06	2
1118	3e-06	3
1119	5e-06	1
1120	5e-06	1
1121	1.4e-05	1
1122	5e-06	1
1123	4e-06	1
1124	4e-06	3
1125	4e-06	2
1126	4e-06	1
1127	4e-06	1
1128	4e-06	1
1129	4e-06	1
1130	4e-06	2
1131	4e-06	1
1132	4e-06	2
1133	4e-06	2
1134	4e-06	4
1135	4e-06	1
1136	4e-06	3
1137	4e-06	1
1138	4e-06	1
1139	4e-06	1
1140	4e-06	2
1141	4e-06	2
1142	5e-06	1
1143	5e-06	1
1144	5e-06	2
1145	5e-06	11
1146	5e-06	1
1147	5e-06	1
1148	5e-06	1
1149	3e-06	1
1150	1.5e-05	1
1151	1.5e-05	2
1152	4e-06	1
1153	1.7e-05	1
1154	4e-06	1
1155	4e-06	1
1156	4e-06	4
1157	1.1e-05	1
1158	1.1e-05	4
1159	6e-06	1
1160	1.4e-05	1
1161	1.4e-05	2
1162	6e-06	1
1163	3e-06	1
1164	3e-06	7
1165	3e-06	3
1166	4e-06	1
1167	1.1e-05	1
1168	1e-05	1
1169	4e-06	1
1170	4e-06	1
1171	1e-05	1
1172	4e-06	1
1173	4e-06	6
1174	4e-06	4
1175	4e-06	9
1176	4e-06	1
1177	4e-06	1
1178	4e-06	1
1179	4e-06	7
1180	1.4e-05	1
1181	1.4e-05	2
1182	1.4e-05	6
1183	4e-06	1
1184	4e-06	1
1185	4e-06	3
1186	1.3e-05	1
1187	1.2e-05	1
1188	1.2e-05	3
1189	7e-06	1
1190	7e-06	2
1191	7e-06	3
1192	6e-06	1
1193	1.4e-05	1
1194	1.4e-05	2
1195	1.1e-05	1
1196	1.3e-05	1
1197	9e-06	1
1198	9e-06	2
1199	9e-06	5
1200	1.3e-05	1
1201	6e-06	1
1202	1e-05	1
1203	1e-05	4
1204	1.3e-05	1
1205	4e-06	1
1206	4e-06	5
1207	2e-05	1
1208	4e-06	1
1209	3e-06	1
1210	3e-06	2
1211	3e-06	2
1212	5e-06	1
1213	5e-06	1
1214	5e-06	1
1215	1.8e-05	1
1216	6e-06	1
1217	6e-06	2
1218	6e-06	2
1219	6e-06	2
1220	4e-06	1
1221	3e-06	1
1222	3e-06	3
1223	3e-06	2
1224	3e-06	2
1225	3e-06	1
1226	3e-06	2
1227	3e-06	4
1228	4e-06	1
1229	4e-06	2
1230	4e-06	1
1231	4e-06	2
1232	4e-06	3
1233	4e-06	2
1234	4e-06	2
1235	4e-06	4
1236	4e-06	1
1237	4e-06	1
1238	6e-06	1
1239	6e-06	2
1240	6e-06	2
1241	4e-06	1
1242	4e-06	3
1243	4e-06	1
1244	4e-06	2
1245	4e-06	2
1246	4e-06	2
1247	4e-06	1
1248	3e-06	1
1249	3e-06	2
1250	4e-06	1
1251	4e-06	3
1252	3e-06	1
1253	3e-06	2
1254	4e-06	1
1255	4e-06	3
1256	4e-06	2
1257	4e-06	1
1258	3e-06	1
1259	3e-06	5
1260	4e-06	1
1261	4e-06	2
1262	4e-06	1
1263	4e-06	3
1264	4e-06	1
1265	1.5e-05	1
1266	1.5e-05	3
1267	4e-06	1
1268	2.2e-05	1
1269	2.2e-05	3
1270	3e-06	1
1271	3e-06	2
1272	1.4e-05	1
1273	5e-06	1
1274	4e-06	1
1275	4e-06	2
1276	1.1e-05	1
1277	3e-06	1
1278	3e-06	1
1279	4e-06	1
1280	4e-06	1
1281	4e-06	2
1282	2e-05	1
1283	1.6e-05	1
1284	4e-06	1
1285	4e-06	1
1286	7e-06	1
1287	7e-06	3
1288	3e-06	1
1289	1.4e-05	1
1290	1.4e-05	2
1291	3e-06	1
1292	8e-06	1
1293	8e-06	2
1294	3e-06	1
1295	1.1e-05	1
1296	4e-06	1
1297	9e-06	1
1298	9e-06	2
1299	3e-06	1
1300	3e-06	1
1301	3e-06	3
1302	3e-06	7
1303	3e-06	1
1304	4e-06	1
1305	1.2e-05	1
1306	6e-06	1
1307	6e-06	2
1308	4e-06	1
1309	4e-06	4
1310	4e-06	2
1311	1.1e-05	1
1312	1.1e-05	5
1313	1.1e-05	2
1314	4e-06	1
1315	6e-06	1
1316	4e-06	1
1317	1.1e-05	1
1318	1.3e-05	1
1319	6e-06	1
1320	1.2e-05	1
1321	1e-05	1
1322	1.4e-05	1
1323	1.4e-05	2
1324	1.4e-05	2
1325	7e-06	1
1326	3e-06	1
1327	3e-06	7
1328	1.6e-05	1
1329	1.6e-05	2
1330	1.6e-05	2
1331	1.3e-05	1
1332	1.3e-05	3
1333	1.3e-05	3
1334	1.6e-05	1
1335	1.6e-05	2
1336	1.6e-05	3
1337	8e-06	1
1338	8e-06	2
1339	3e-06	1
1340	6e-06	1
1341	1.1e-05	1
1342	1.1e-05	3
1343	4e-06	1
1344	4e-06	3
1345	3e-06	1
1346	3e-06	1
1347	3e-06	3
1348	3e-06	1
1349	3e-06	4
1350	3e-06	3
1351	1.1e-05	1
1352	1.1e-05	2
1353	1.1e-05	4
1354	3e-06	1
1355	9e-06	1
1356	9e-06	3
1357	9e-06	1
1358	9e-06	5
1359	3e-06	1
1360	3e-06	6
1361	3e-06	1
1362	3e-06	2
1363	3e-06	1
1364	3e-06	2
1365	4e-06	1
1366	4e-06	1
1367	4e-06	1
1368	4e-06	2
1369	3e-06	1
1370	3e-06	1
1371	3e-06	1
1372	3e-06	2
1373	3e-06	2
1374	3e-06	5
1375	3e-06	1
1376	3e-06	1
1377	3e-06	1
1378	3e-06	2
1379	3e-06	2
1380	3e-06	3
1381	4e-06	1
1382	1.7e-05	1
1383	3e-06	1
1384	3e-06	2
1385	1.7e-05	1
1386	3e-06	1
1387	3e-06	1
1388	2.8e-05	1
1389	3e-06	1
1390	3e-06	1
1391	1.6e-05	1
1392	4e-06	1
1393	3e-06	1
1394	7e-06	1
1395	7e-06	3
1396	7e-06	6
1397	1.5e-05	1
1398	3e-06	1
1399	3e-06	2
1400	7e-06	1
1401	7e-06	4
1402	3e-06	1
1403	3e-06	3
1404	3e-06	2
1405	3e-06	2
1406	3e-06	3
1407	3e-06	1
1408	6e-06	1
1409	6e-06	1
1410	3e-06	1
1411	4e-06	1
1412	3e-06	1
1413	3e-06	2
1414	3e-06	3
1415	1e-05	1
1416	1e-05	4
1417	3e-06	1
1418	3e-06	2
1419	3e-06	2
1420	4e-06	1
1421	3e-06	1
1422	4e-06	1
1423	3e-06	1
1424	6e-06	1
1425	3e-06	1
1426	3e-06	1
1427	3e-06	1
1428	3e-06	3
1429	3e-06	2
1430	3e-06	2
1431	9e-06	1
1432	3e-06	1
1433	3e-06	1
1434	3e-06	1
1435	3e-06	2
1436	3e-06	2
1437	1.1e-05	1
1438	6e-06	1
1439	1e-05	1
1440	1e-05	2
1441	1.2e-05	1
1442	1.2e-05	1
1443	1.2e-05	3
1444	1.6e-05	1
1445	3e-06	1
1446	1e-05	1
1447	1e-05	2
1448	1e-05	1
